"Year","Month","Pl_inp_t_C_ha","OA_inp_t_C_ha","TEMP_C","RM_Temp","RAIN_mm","PEVAP_mm","SMD_mm","RM_Moist","PC","RM_PC","DPM_t_C_ha","RPM_t_C_ha","Bio_t_C_ha","Hum_t_C_ha","IOM_t_C_ha","SOC_t_C_ha","CO2_t_C_ha"
1987,1,0,0,-0.04,0.142056865215038,18.3,0.5,0,1,0,1,0.112477805184275,6.18491748777426,0.934733594158742,31.9475432880759,3.0041,42.1837721751932,91.4794482804005
1987,2,0,0,3.54,0.367408507265661,28.8,22.5,0,1,0,1,0.082812760254809,6.12836781320661,0.928718263702107,31.9428758414431,3.0041,42.0868746786066,91.5763457769871
1987,3,0,0,3.87,0.394800415181407,48.1,39.4,0,1,0,1,0.0595956039957639,6.06817828354525,0.9214425563835,31.9367414774938,3.0041,41.9900579214183,91.6731625341753
1987,4,0,0,10.3,1.14214769840473,55.8,80.3,-4.425,1,1,0.6,0.033666657762345,5.96510242570912,0.907692689002516,31.92415588172,3.0041,41.834717654194,91.8285028013997
1987,5,0,0,9.99,1.09761540296285,47.6,95.6,-28.525,0.725650269471236,1,0.6,0.0226071337069365,5.89425974551697,0.897481104228517,31.9143934986308,3.0041,41.7328414820832,91.9303789735105
1987,6,0,0,12.88,1.54008178974845,108.5,112.8,-4.62499999999998,1,1,0.6,0.0104669702891848,5.75965585760071,0.877498229592201,31.8940295092318,3.0041,41.5457505667139,92.1174698888797
1987,7,0,0,15.66,2.01478700835641,71.6,126.8,-28.125,0.738455859674807,1,0.6,0.00497442097144364,5.63253865918808,0.85808424620651,31.87317660669,3.0041,41.372873933056,92.2903465225377
1987,8,1.9732,0,15.48,1.98285517629387,47.5,101.7,-44.9444,0.2,1,0.6,1.16859117541904,6.4078211160688,0.85284770494586,31.8674885970491,3.0041,43.3008485934828,92.3355718621109
1987,9,0,0,13.85,1.70094379839839,37.5,65.9,-44.9444,0.2,0,1,0.880124650390978,6.35355548219601,0.875415305527092,31.8944759490191,3.0041,43.0076713871331,92.6287490684605
1987,10,0,0,9.61,1.04407382642127,152.1,25.1,0,1,0,1,0.368706901522023,6.18986160743223,0.90598498285743,31.9322601367825,3.0041,42.4009136285942,93.2355068269995
1987,11,0,0,6.1,0.609238281726848,56.9,11.8,0,1,0,1,0.221917003861154,6.09629842830848,0.906966955240563,31.9360524237412,3.0041,42.1653348111514,93.4710856444423
1987,12,0,0,5.26,0.52252659627562,25,22.5,0,1,0,1,0.143576016300554,6.01717937435355,0.902769148454974,31.9334871585076,3.0041,42.0011116976167,93.635308757977
1988,1,0,0,5.13,0.509741799716939,108.8,8.7,0,1,0,1,0.0938858602832118,5.94098569817481,0.895945144369876,31.9276571096295,3.0041,41.8625738124574,93.7738466431362
1988,2,0,0,4.59,0.458480958196767,30.7,27.2,0,1,0,1,0.0640723124143439,5.87327874839197,0.888331056289198,31.9205212136658,3.0041,41.7503033307614,93.8861171248323
1988,3,0,0,6.39,0.640802953040597,64.4,52,0,1,0,1,0.0375626372474482,5.77993804795735,0.876387631789922,31.9085409044678,3.0041,41.6065292214625,94.0298912341311
1988,4,0,0,7.89,0.816967242364047,28.1,73.2,-26.8,0.780874377224131,1,0.6,0.027304061740688,5.72489227392417,0.868719140712135,31.9006215253099,3.0041,41.5256370016869,94.1107834539067
1988,5,0,0,11.71,1.35386964323046,55.7,108.3,-44.9444,0.2,1,0.6,0.0238467635641781,5.70168715729791,0.865375740911309,31.8971318558362,3.0041,41.4921415176096,94.144278937984
1988,6,0,0,13.98,1.72291569634114,54.2,110.7,-44.9444,0.2,1,0.6,0.0200726248473305,5.67229261033254,0.861087894682758,31.8925953180838,3.0041,41.4501484479464,94.1862720076472
1988,7,0,0,15.04,1.90543771073123,105.9,124.3,-32.2694,0.605777139575619,1,0.6,0.0112708712926093,5.57492752561531,0.846752146635119,31.8767547704647,3.0041,41.3138053140077,94.3226151415859
1988,8,1.9398,0,15.41,1.97047754310481,43,120.1,-44.9444,0.2,1,0.6,1.15405509195368,6.33706893349812,0.84175980141169,31.8711777780049,3.0041,43.2081616048684,94.3680588507252
1988,9,0,0,13.51,1.64393012353968,71.2,70.2,-26.3944,0.793859245690551,0,1,0.388967676390999,6.13365070522362,0.895146795525512,31.9330440451566,3.0041,42.3549092222967,95.2213112332969
1988,10,0,0,10.63,1.19037469197389,52.2,30.4,0,1,0,1,0.144245590444279,5.95380643939253,0.893912154517306,31.9348980225511,3.0041,41.9309622069053,95.6452582486884
1988,11,0,0,4.61,0.46032622293939,30.4,6.6,0,1,0,1,0.0982890031199404,5.88568185464671,0.887962200849429,31.929656421412,3.0041,41.8056894800281,95.7705309755655
1988,12,0,0,7.07,0.718023049813322,24.1,6.7,0,1,0,1,0.0540310893058801,5.78097307682692,0.876153751519037,31.9179698793449,3.0041,41.6332277969967,95.9429926585969
1989,1,0,0,5.91,0.589007925119567,33,6.3,0,1,0,1,0.033073080421819,5.69647078627413,0.865008978639227,31.906354733327,3.0041,41.5050075786622,96.0712128769314
1989,2,0,0,5.63,0.559849707873389,59.2,23.7,0,1,0,1,0.0207423654313823,5.61729695915805,0.853809251736355,31.8942406785363,3.0041,41.3901892548621,96.1860312007316
1989,3,0,0,7.96,0.825701375106469,54.5,56.1,0,1,0,1,0.0104238220521414,5.50253032593394,0.836980640905886,31.8751235080058,3.0041,41.2291582968978,96.3470621586959
1989,4,0,0,6.4,0.641906102730005,98.5,55.1,0,1,1,0.6,0.00756203789983043,5.44980296147276,0.828974003519119,31.865864349298,3.0041,41.1563033521897,96.419917103404
1989,5,0,0,12.92,1.54660377141296,29.2,124.1,-44.9444,0.2,1,0.6,0.00647844388417147,5.42457547467885,0.825098491811341,31.8613425043004,3.0041,41.1215949146748,96.4546255409188
1989,6,0,0,14.28,1.7739742672403,38.8,123,-44.9444,0.2,1,0.6,0.00542535271265162,5.39578298642748,0.820666056797443,31.8561113655186,3.0041,41.0820857614562,96.4941346941375
1989,7,0,0,18.03,2.44763384614399,40.1,132.4,-44.9444,0.2,1,0.6,0.00424745308361309,5.35630739330307,0.814586628534176,31.8488219923324,3.0041,41.0280634672533,96.5481569883404
1989,8,1.9398,0,16.87,2.2330767558631,24.2,115.5,-44.9444,0.2,1,0.6,1.14819740482454,6.11554418343372,0.809063518603651,31.8421075580375,3.0041,42.9190126648994,96.5970077906943
1989,9,0,0,15.19,1.93172626977578,16.2,64,-44.9444,0.2,0,1,0.832134543947751,6.05676073747261,0.834072364976322,31.870937704531,3.0041,42.5980053509277,96.918015104666
1989,10,0,0,12.06,1.40862505891203,50.8,38.3,-22.8694,0.90670850935951,0,1,0.287048311126827,5.86642146763274,0.865104275995314,31.9060156750929,3.0041,41.9286897298478,97.5873307257459
1989,11,0,0,5.67,0.563967169009808,30.8,3.8,0,1,0,1,0.179410754021094,5.78429009298398,0.863766863826977,31.9054870651508,3.0041,41.7370547759829,97.7789656796108
1989,12,0,0,5.18,0.514638720379313,146.3,6.8,0,1,0,1,0.116840796193551,5.71034630093109,0.858815416766988,31.9006185492218,3.0041,41.5907210631135,97.9252993924802
1990,1,0,0,6.59,0.663051142682755,71,15.4,0,1,1,0.6,0.0838715717008296,5.65383402116019,0.853395042507369,31.8949307359282,3.0041,41.4901313712965,98.0258890842971
1990,2,0,0,7.64,0.786139697113145,96.2,37.8,0,1,1,0.6,0.0566117676149361,5.5875550228493,0.845853214218325,31.8866686515639,3.0041,41.3807886562465,98.1352317993472
1990,3,0,0,8.4,0.881613507984666,17.7,64.2,-30.45,0.664023366616556,1,0.6,0.0422460512195852,5.53870449550651,0.83966191576198,31.8797376840961,3.0041,41.3044501465842,98.2115703090095
1990,4,0,0,7.52,0.771547063627212,28.7,81.5,-44.9444,0.2,1,0.6,0.039109139278423,5.52589920747775,0.83795741761421,31.8778243707799,3.0041,41.2848901351503,98.2311303204434
1990,5,0,0,11.99,1.39760736065611,3.2,123.3,-44.9444,0.2,1,0.6,0.0340079882227648,5.50277859942711,0.834831178827256,31.8742771802291,3.0041,41.2499949467063,98.2660255088874
1990,6,0,0,13.69,1.67403164718773,36.6,119.9,-44.9444,0.2,1,0.6,0.028765946663518,5.47521240082989,0.831023427893442,31.8699055405658,3.0041,41.2090073159526,98.3070131396411
1990,7,0,0,16.73,2.20751396818693,29.3,156,-44.9444,0.2,1,0.6,0.0230678732983893,5.43907237876016,0.825925214858225,31.8639634493599,3.0041,41.1561289162766,98.3598915393171
1990,8,0,0,18.5,2.53584286492207,24.3,130.4,-44.9444,0.2,1,0.6,0.0179010003492649,5.39785147352045,0.819987278462985,31.8569286609605,3.0041,41.0967684132932,98.4192520423005
1990,9,2.5933,0,13.12,1.57936116022895,31.4,78.5,-44.9444,0.2,0,1,1.54423025859642,6.41822141916805,0.81376102257437,31.8494314808908,3.0041,43.6297441812296,98.479576274364
1990,10,0,0,12.19,1.42917357843931,37,40.6,-38.3944,0.409691539583456,0,1,0.947993122623428,6.3249557194718,0.864027019441152,31.9076472825118,3.0041,43.0487231440482,99.0605973115455
1990,11,0,0,6.68,0.673189554719829,28.3,14.8,-21.1944,0.960331918336959,1,0.6,0.686155679048395,6.2639172767793,0.88265026378955,31.9302979367622,3.0041,42.7671211563795,99.3421992992142
1990,12,0,0,4.17,0.420682590037938,56.8,7.4,0,1,1,0.6,0.555997192261728,6.22451491253463,0.89036844990082,31.9402137783548,3.0041,42.615194333052,99.4941261225417
1991,1,0,0,3.24,0.343488748069806,54.7,10.9,0,1,1,0.6,0.468257739763417,6.19252662789849,0.894673774780482,31.9460793891169,3.0041,42.5056375315593,99.6036829240344
1991,2,0,0,1.11,0.200384100843425,44.4,13.6,0,1,1,0.6,0.423615760824686,6.17394131519567,0.896473163036622,31.9487130464419,3.0041,42.4468432854988,99.6624771700948
1991,3,0,0,7.9,0.818212244970774,30.2,38.4,0,1,1,0.6,0.281384116185558,6.09863049653654,0.899855431898424,31.9545885653841,3.0041,42.2385586100047,99.870761845589
1991,4,0,0,7.75,0.799633140142171,68.5,78.3,0,1,1,0.6,0.188652014967346,6.02591744074186,0.898270489182911,31.9546965845328,3.0041,42.071636529425,100.037683926169
1991,5,0,0,10.33,1.14649726097639,12.8,81.5,-44.9444,0.2,1,0.6,0.168216930804279,6.00522695000381,0.897126355418482,31.9539762159246,3.0041,42.0286464521512,100.080674003443
1991,6,0,0,12.37,1.45781007261201,83.4,103.3,-39.0194,0.389682804890378,1,0.6,0.126622806826235,5.95427230026354,0.893442692831935,31.9510637504656,3.0041,41.9295015503874,100.179818905206
1991,7,0,0,17.24,2.30099334676094,72.4,133.6,-44.9444,0.2,1,0.6,0.100596081691215,5.913311615467,0.88967314361065,31.9477458622491,3.0041,41.8554267030179,100.253893752576
1991,8,3.1909,0,17.15,2.28442628443132,15.9,117,-44.9444,0.2,1,0.6,1.96320563850783,7.18067049349932,0.885412638786691,31.9437797919567,3.0041,44.9771685627505,100.323051892843
1991,9,0,0,14.52,1.81516816387966,90.6,67.4,-4.8944,1,0,1,0.432548219134899,6.86210027968578,1.0081307260665,32.090103146241,3.0041,43.3969823711282,101.903238084466
1991,10,0,0,9.67,1.0524499574301,31.1,28.2,0,1,0,1,0.179945167286291,6.68390440898968,1.00683951682317,32.0989071967163,3.0041,42.9736962898154,102.326524165778
1991,11,0,0,6.53,0.6563358179177,66.3,10.8,0,1,1,0.6,0.129604080574403,6.61842397851025,1.00141349767899,32.0968013082535,3.0041,42.8503428650172,102.449877590577
1991,12,0,0,3.71,0.381378243769,12.1,3.4,0,1,1,0.6,0.107103445462196,6.58067022621775,0.997552563361008,32.0947326515686,3.0041,42.7841588866095,102.516061568984
1992,1,0,0,3.3,0.348197856120951,49.7,9.8,0,1,1,0.6,0.0899897899946564,6.54638919952906,0.993692856705881,32.0924071765707,3.0041,42.7265790228003,102.573641432793
1992,2,0,0,5.22,0.51857454087302,14.9,25.2,-4,1,1,0.6,0.069436241911857,6.49566487626014,0.98750931418611,32.088302828333,3.0041,42.6450132606911,102.655207194903
1992,3,0,0,7.46,0.764300880056965,47.2,47.1,0,1,1,0.6,0.0473827628176123,6.42162049294349,0.977710853218783,32.0811574164419,3.0041,42.5319715254218,102.768248930172
1992,4,0,0,8.64,0.91283647835926,59.1,70.3,0,1,1,0.6,0.0300192928434358,6.33429139471,0.965305394360855,32.0713817281267,3.0041,42.405097810041,102.895122645553
1992,5,0,0,13.2,1.59253220123385,69.1,127.4,-26.45,0.792079268652254,1,0.6,0.0159767477422862,6.21556590664101,0.947607474693923,32.0563785104738,3.0041,42.239628639551,103.060591816043
1992,6,0,0,15.14,1.92295132302713,45.5,115.6,-44.9444,0.2,1,0.6,0.0131818286902671,6.17981244200384,0.942058877105382,32.0515676389716,3.0041,42.1907207867711,103.109499668823
1992,7,0,0,16.77,2.21480986409638,93,112.2,-36.0944,0.483323683253982,1,0.6,0.00771837798354844,6.08137529905096,0.926774996070943,32.0377181549567,3.0041,42.0576868280622,103.242533627532
1992,8,2.1673,0,15.92,2.06116855426435,102.4,108.7,-15.2194,1,1,0.6,1.28181620023244,6.78446876012093,0.89813761019843,32.0096736239418,3.0041,43.9781961944936,103.4893242611
1992,9,0,0,13.77,1.68746962918644,115.3,58.4,0,1,0,1,0.314130519474872,6.50420735747549,0.962971819540437,32.0893343261952,3.0041,42.874744022686,104.592776432908
1992,10,0,0,7.61,0.782479037262763,76.6,23,0,1,0,1,0.163652078585398,6.37820861981002,0.95897659401287,32.0904410605385,3.0041,42.5953783529468,104.872142102647
1992,11,0,0,7.32,0.747523789572484,100.5,10.7,0,1,1,0.6,0.112615662823977,6.30709014540512,0.952882033972509,32.086737895653,3.0041,42.4634257378546,105.004094717739
1992,12,0,0,3.26,0.345054292921827,42.2,1.9,0,1,1,0.6,0.0947700717925802,6.27453015237524,0.949457090865516,32.0843125822306,3.0041,42.4071698972639,105.06035055833
1993,1,0,0,5.88,0.585846414698556,81.6,17.7,0,1,0,1,0.0581629361200168,6.18330207880296,0.938636788915715,32.0756393827286,3.0041,42.2598411865673,105.207679269026
1993,2,0,0,4.24,0.426855851057191,8.8,14.1,-1.775,1,0,1,0.0407532302396879,6.11766843618288,0.92986309622195,32.068096056514,3.0041,42.1604808191585,105.307039636435
1993,3,0,0,6.61,0.665297345735876,23.2,44,-11.575,1,0,1,0.0234090020517558,6.01675823923073,0.915529286652717,32.0549514777789,3.0041,42.0147480057141,105.45277244988
1993,4,0,0,9.37,1.01086535340904,96.2,60.1,0,1,1,0.6,0.0141213519513783,5.92621444424453,0.902026314556247,32.0419740688251,3.0041,41.8884361795773,105.579084276016
1993,5,0,0,11.66,1.34611609552347,64.8,100.7,-10.725,1,1,0.6,0.00720395317178154,5.80775384216926,0.883995795627624,32.0237134413527,3.0041,41.7267670323214,105.740753423272
1993,6,0,0,14.81,1.86534284101841,79.1,106.3,-11.35,1,1,0.6,0.00283476348381984,5.64750441692512,0.859455240657303,31.997178177154,3.0041,41.5110725982203,105.956447857373
1993,7,0,0,15.61,2.00590221252188,51.2,110,-42.65,0.273452865407676,1,0.6,0.00215480159623405,5.60122854012936,0.852181926707431,31.98919208972,3.0041,41.448857358153,106.018663097441
1993,8,1.9398,0,14.92,1.88448593605673,40.2,104.7,-44.9444,0.2,1,0.6,1.14658469950942,6.3646515745293,0.847205627458981,31.9836613516602,3.0041,43.3462032531579,106.061117202436
1993,9,0,0,12.35,1.4546177437673,84.5,39.3,0,1,0,1,0.34116339372918,6.13735609543259,0.901830795311804,32.0468084232714,3.0041,42.4312587077449,106.976061747849
1993,10,0,0,8.45,0.888076468801248,103.3,23.3,0,1,0,1,0.162763430347091,6.00259655242821,0.899962078091053,32.0476838254009,3.0041,42.1171058862673,107.290214569326
1993,11,0,0,4.57,0.456639806802495,63.4,5.1,0,1,0,1,0.111248298515029,5.9344605990183,0.894592428296717,32.0432023879008,3.0041,41.9876037137309,107.419716741863
1993,12,0,0,5.38,0.534480005690051,98.4,8.7,0,1,0,1,0.0712620994761628,5.85569176221982,0.886326811216543,32.03538988485,3.0041,41.8527705577625,107.554549897831
1994,1,0,0,5.29,0.525501282086437,71.5,6.6,0,1,0,1,0.0459910534275882,5.77926554914512,0.876870315374201,32.0258851824321,3.0041,41.732112100379,107.675208355215
1994,2,0,0,3.29,0.347410406099203,55.3,11,0,1,0,1,0.0344303421590852,5.72928847048821,0.870125465735774,32.0189111722712,3.0041,41.6568554506543,107.750465004939
1994,3,0,0,7.7,0.793485942753263,43.3,60.5,-2.075,1,0,1,0.017773346180779,5.61675557997316,0.854231389469729,32.0015558183744,3.0041,41.4944161339981,107.912904321596
1994,4,0,0,8.13,0.847097744935001,54.3,87.9,-13.7,1,1,0.6,0.0116365505865539,5.54583797542018,0.84369546077289,31.9897347138409,3.0041,41.3950047006206,108.012315754973
1994,5,0,0,10.55,1.17860660643601,65.6,96.4,-20.4,0.985763820481247,1,0.6,0.00650933422510696,5.45002565402787,0.829264986503179,31.9729040862335,3.0041,41.2628040609897,108.144516394604
1994,6,0,0,14.53,1.81689113188436,31.9,150.8,-44.9444,0.2,1,0.6,0.00542787692833837,5.42040015699146,0.824700288779521,31.9675331961497,3.0041,41.222161518849,108.185158936745
1994,7,0,0,18.42,2.52078081211547,9.2,152,-44.9444,0.2,1,0.6,0.00421845938615747,5.37956383858964,0.818406106110249,31.9600054276991,3.0041,41.1662938317851,108.241026623809
1994,8,1.9398,0,16.55,2.17476041518859,47.2,132.7,-44.9444,0.2,1,0.6,1.14819394833927,6.13958029645522,0.81299666161186,31.9534485370567,3.0041,43.0583194434631,108.288801012131
1994,9,0,0,12.84,1.53356973252346,72.1,66.7,-22.8694,0.90670850935951,0,1,0.360392927679337,5.92982004521327,0.868428131524057,32.0148218411002,3.0041,42.1775629455168,109.169557510077
1994,10,0,0,9.83,1.07492948918868,65.8,30.2,0,1,0,1,0.147145269646015,5.77258870418321,0.867245740552252,32.0146535410504,3.0041,41.8057332554319,109.541387200162
1994,11,0,0,9.57,1.03850610989401,34.8,11.1,0,1,0,1,0.0619296194098288,5.62464579350969,0.853405694409326,31.9995625902556,3.0041,41.5436436975845,109.803476758009
1994,12,0,0,6.08,0.607091934430749,58.9,13.9,0,1,0,1,0.0373408769763788,5.53992342080516,0.842673244777389,31.9875008702632,3.0041,41.4115384128221,109.935582042772
1995,1,0,0,4.4,0.441156289327847,103.3,16.1,0,1,1,0.6,0.0299494355932896,5.50338486734077,0.83764955561224,31.9817920948111,3.0041,41.3568759533574,109.990244502236
1995,2,0,0,6.29,0.629825274481664,64.6,30.2,0,1,1,0.6,0.021858674437318,5.45163712920735,0.830324655259952,31.9732834863166,3.0041,41.2812039452213,110.065916510373
1995,3,0,0,5.31,0.527489470741021,53.2,61.1,0,1,1,0.6,0.0167911692244114,5.4086721125546,0.824068960504151,31.9658991544333,3.0041,41.2195313967165,110.127589058877
1995,4,0,0,9.07,0.97003009425625,18.5,83.9,-44.425,0.216628058879335,1,0.6,0.0151164754530414,5.39165062336358,0.821544113681435,31.9629038394569,3.0041,41.195315051955,110.151805403639
1995,5,0,0,11.42,1.30914256603881,28.5,127.2,-44.9444,0.2,1,0.6,0.0132615779975415,5.37051683324832,0.818391740838253,31.9591325568296,3.0041,41.1654027089137,110.18171774668
1995,6,0,0,13.86,1.7026305983483,15.7,132.8,-44.9444,0.2,1,0.6,0.0111853839567674,5.34315475513872,0.814287133227383,31.9541685719336,3.0041,41.1268958442565,110.220224611337
1995,7,0,0,18.72,2.57736063794543,36.6,157,-44.9444,0.2,1,0.6,0.00864405549243428,5.30200035452677,0.808082997340969,31.9465411507208,3.0041,41.069368558081,110.277751897513
1995,8,0,0,18.7,2.57358050307081,1.9,153.1,-44.9444,0.2,1,0.6,0.00668264460451184,5.26122260012104,0.801890307486273,31.9388091265134,3.0041,41.0127046787252,110.334415776869
1995,9,2.5933,0,13.16,1.5859418570357,148.4,54.2,0,1,0,1,1.53225441498008,6.11953186450628,0.771664698477289,31.8976482033531,3.0041,43.3251991813167,110.615221274277
1995,10,0,0,13.12,1.57936116022895,29.1,43,-3.15,1,0,1,0.410904613468154,5.8826160643152,0.860958564431628,31.9939859370448,3.0041,42.1525651792598,111.787855276334
1995,11,0,0,7.36,0.752298527478635,65.2,6.8,0,1,1,0.6,0.282085957917645,5.81660695291354,0.864303782589828,31.9986353125558,3.0041,41.9657320059768,111.974688449617
1995,12,0,0,1.51,0.223724884374807,85.2,0.1,0,1,1,0.6,0.252232024897093,5.79711987351645,0.864351356891979,31.9989963271132,3.0041,41.9167995824187,112.023620873175
1996,1,0,0,3.73,0.383041479893759,37.1,6.6,0,1,1,0.6,0.208268613513102,5.76390731765164,0.863713803832513,31.9987384234433,3.0041,41.8387281584405,112.101692297153
1996,2,0,0,2.05,0.257803025310359,58.5,19,0,1,1,0.6,0.18308071936434,5.74166106784153,0.86281662531901,31.99802628263,3.0041,41.7896846951548,112.150735760439
1996,3,0,0,4.15,0.418928110614905,23.2,33,-1.55,1,1,0.6,0.148481903624892,5.70569404482928,0.860734121841291,31.9960857676737,3.0041,41.7150958379692,112.225324617625
1996,4,0,0,8.3,0.868754071811216,30.7,72.1,-24.925,0.840900581303365,1,0.6,0.103048029741059,5.64351215597944,0.855668289331581,31.9908409482086,3.0041,41.5971694232606,112.343251032333
1996,5,0,0,8.87,0.943230382341938,24,107.1,-44.9444,0.2,1,0.6,0.0937725481445082,5.62756533252682,0.854084236586807,31.989180817798,3.0041,41.5687029350561,112.371717520538
1996,6,0,0,14.5,1.81172378794139,26.1,151.3,-44.9444,0.2,1,0.6,0.0782336428633615,5.59706152239402,0.850839657041721,31.9857002721818,3.0041,41.5159350944809,112.424485361113
1996,7,0,0,16.48,2.16205785610243,42.2,140.9,-44.9444,0.2,1,0.6,0.0630226373627597,5.5608754911903,0.846659652950035,31.981116732637,3.0041,41.4557745141401,112.484645941454
1996,8,2.8625,0,16.58,2.18021039979828,63.5,100.5,-44.9444,0.2,1,0.6,1.74002130214429,6.69777828098391,0.842169489430467,31.9761028764546,3.0041,44.2601719490132,112.542748506581
1996,9,0,0,13.47,1.63726635082029,14.7,71,-44.9444,0.2,0,1,1.3244796040444,6.64317186404128,0.878355976230393,32.0187821413116,3.0041,43.8688895856277,112.934030869966
1996,10,0,0,11.35,1.29843534027121,40.1,43.1,-37.1694,0.448908659581889,0,1,0.814881349722066,6.54706965151683,0.918357429693776,32.0671819002846,3.0041,43.3515903312173,113.451330124377
1996,11,0,0,5.58,0.554725457107006,81.9,15.5,0,1,1,0.6,0.617500446096895,6.49281828107841,0.930850244731829,32.0836194090307,3.0041,43.1288883809378,113.674032074656
1996,12,0,0,2.24,0.270502527963303,27.3,0.3,0,1,1,0.6,0.539384420324162,6.46652680011039,0.934944353334741,32.0894590127084,3.0041,43.0344145864777,113.768505869116
1997,1,0,0,1.6,0.229198649098967,13.7,1.9,0,1,1,0.6,0.480981689779572,6.44433318446676,0.937579635955127,32.0934686028213,3.0041,42.9604631130227,113.842457342571
1997,2,0,0,6.52,0.655219996891974,54.5,30.3,0,1,1,0.6,0.34661657711932,6.38130657448394,0.941824796352228,32.1009734739662,3.0041,42.7748214219217,114.028099033672
1997,3,0,0,8.31,0.87003601536206,7,55.7,-34.775,0.525562922540457,1,0.6,0.275776255501323,6.33768771729261,0.942316018266576,32.1034330910172,3.0041,42.6633130820777,114.139607373516
1997,4,0,0,8.16,0.850900631201073,10.7,75.5,-44.9444,0.2,1,0.6,0.253281066113863,6.3215301213924,0.942072039638706,32.1038787093615,3.0041,42.6248619365065,114.178058519087
1997,5,0,0,11.12,1.26350221937614,60,112.1,-44.9444,0.2,1,0.6,0.223218158708005,6.29761367573678,0.941373006885928,32.1041304356814,3.0041,42.5704352770122,114.232485178582
1997,6,0,0,14.25,1.76884649903226,97.5,114.1,-33.0194,0.581766657943926,1,0.6,0.13343595505819,6.20115113200856,0.935487952263208,32.1010994778976,3.0041,42.3752745172276,114.427645938366
1997,7,0,0,16.57,2.17839333789987,34.9,128.1,-44.9444,0.2,1,0.6,0.107316487043572,6.16075762624682,0.931697644616445,32.0983432984632,3.0041,42.3022150563701,114.500705399224
1997,8,2.042,0,19.65,2.75433183346036,29.8,115.9,-44.9444,0.2,1,0.6,1.28659406289366,6.9469463008251,0.926224189793192,32.0939437881625,3.0041,44.2578083416745,114.587112113919
1997,9,0,0,14.57,1.82378819007707,17.9,83.6,-44.9444,0.2,0,1,0.949360923436033,6.88388546870968,0.95248030387433,32.1268570993296,3.0041,43.9166837953496,114.928236660244
1997,10,0,0,9.79,1.06929016478244,60.8,33.1,-8.9694,1,0,1,0.389441596291259,6.70230157975665,0.985011998054117,32.1717045254681,3.0041,43.2525596995702,115.592360756024
1997,11,0,0,8.2,0.855983715747791,64.6,10.4,0,1,1,0.6,0.253844544685962,6.61679577611771,0.985708459393454,32.1772014888452,3.0041,43.0376502690423,115.807270186551
1997,12,0,0,5.43,0.539503563895392,51.6,9.4,0,1,1,0.6,0.193827825757345,6.56346508436232,0.983405751303735,32.1775621795425,3.0041,42.9223608409659,115.922559614628
1998,1,0,0,5.14,0.510719150970342,54,12.6,0,1,1,0.6,0.150146381277681,6.51337588096636,0.979874853380801,32.1762811725153,3.0041,42.8237782881402,116.021142167454
1998,2,0,0,7.17,0.729752504328333,8,28.5,-13.375,1,1,0.6,0.104244014197431,6.4424673959159,0.973230378108716,32.1723791355625,3.0041,42.6964209237846,116.148499531809
1998,3,0,0,7.59,0.780043222015047,50.6,41.9,0,1,1,0.6,0.0705776011681039,6.36752563909911,0.964641598705454,32.1662445697683,3.0041,42.5730894087409,116.271831046853
1998,4,0,0,7.8,0.805803296863316,124.1,63,0,1,1,0.6,0.0471725040634907,6.29102431085602,0.954728565466428,32.1584138307388,3.0041,42.4554392111247,116.389481244469
1998,5,0,0,12.58,1.49148600601161,13.9,119.2,-44.9444,0.2,1,0.6,0.0406363335412652,6.26293826845415,0.95083489846364,32.1552301739407,3.0041,42.4137396743997,116.431180781194
1998,6,0,0,14.48,1.80828149611832,112.5,117.3,-20.4194,0.985142749356375,1,0.6,0.0166757385032425,6.09780100911827,0.927182573797432,32.1339596712271,3.0041,42.1797189926461,116.665201462948
1998,7,0,0,15.91,2.05937911912947,28.7,139.1,-44.9444,0.2,1,0.6,0.0135721102055841,6.06024409226173,0.921432898982572,32.1286713501713,3.0041,42.1280204516212,116.716900003973
1998,8,2.3551,0,16.02,2.07908685444969,25.4,131.4,-44.9444,0.2,1,0.6,1.4009194520187,6.98776732621673,0.915615501674385,32.1232267898236,3.0041,44.4316290697334,116.76839138586
1998,9,0,0,14.92,1.88448593605673,103.1,74.1,0,1,0,1,0.291336543196733,6.66619309841481,0.990754997122253,32.2165253644701,3.0041,43.1689100032039,118.03111045239
1998,10,0,0,10.53,1.17567220836429,102.9,41.4,0,1,0,1,0.109371710025762,6.47311303479466,0.979683632176556,32.2132894236496,3.0041,42.7795578006466,118.420462654947
1998,11,0,0,5.25,0.521537061298182,70.2,10.2,0,1,1,0.6,0.0842664442204227,6.42267107195299,0.974080171652345,32.2095394701677,3.0041,42.6946571579935,118.5053632976
1998,12,0,0,5.58,0.554725457107006,57.7,-1.4,0,1,1,0.6,0.0638553906220307,6.36945051282118,0.967534797877478,32.2047354179702,3.0041,42.6096761192909,118.590344336303
1999,1,0,0,5.54,0.550644140309619,71.7,-3.5,0,1,0,1,0.0403564360807165,6.28236876117995,0.955891679927724,32.1954079635165,3.0041,42.4781248407049,118.721895614889
1999,2,0,0,5,0.497128861750575,18.6,4.7,0,1,0,1,0.0266683331419106,6.20477327612104,0.94475591655732,32.1859369763956,3.0041,42.3662345022159,118.833785953378
1999,3,0,0,7.35,0.751103436742826,36.8,-9.5,0,1,0,1,0.0142614102592352,6.08934969244112,0.927547831542213,32.1703524136874,3.0041,42.2056113479299,118.994409107664
